unique_event_ID,location_name,location_name_ar,geo_longitude,geo_latitude,geo_accuracy,date_time,event_summary,event_summary_ar,type_of_violation,weapons_used,sources,sources_ar,embedded_videos,youtube_id_video,url_links,photos,files,number_1: *RENAME*,number_2: *RENAME*,number_3: *RENAME*,number_4: *RENAME*,number_5: *RENAME*,tag_1: *RENAME*,tag_2: *RENAME*,tag_3: *RENAME*,tag_4: *RENAME*,tag_5: *RENAME*,boolean_1: *RENAME*,boolean_2: *RENAME*,boolean_3: *RENAME*,boolean_4: *RENAME*,boolean_5: *RENAME*,Column,Column2,Column3,Column4,media_available,COMMENTS / QUERIES
CW_1088,Erbin,عربين,36.365787,33.538893,APPROXIMATE,21/08/2013 00:00:00,Child casualty in one of the field hospitals,إسعاف طفلة في مشفى ميداني نتيجة اصابتها بالقصف الكيماوي,Use of illegal weapons,Sarin Gas,Unified Media Office in Erbin,المكتب الاعلامي الموحد عربين,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/%D8%B3%D8%A7%D8%B9%D8%AF%D9%86%D9%8A%20%D8%B9%D9%85%D9%88%20%20%20%20%D8%A3%D9%86%D8%A7%20%D8%B9%D8%A7%D9%8A%D8%B4%D8%A9%20!!%20%D8%B5%D8%B1%D8%AE%D8%A9%20%D8%A3%D9%85%D9%84%20%D9%85%D9%86%20%D8%A3%D8%AD%D8%AF%D9%89%20%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%20%D8%A7%D9%84%D9%86%D8%A7%D8%AC%D9%8A%D9%86%20%D9%85%D9%86%20%D8%A7%D9%84%D9%82%D8%B5%D9%81%20%D8%A7%D9%84%D9%83%D9%8A%D9%85%D8%A7%D9%88%D9%8A%20%D8%A8%D8%B9%D8%AF%20%D9%81%D9%82%D8%AF%D8%A7%D9%86%20%D8%A3%D9%87%D9%84%D9%87%D8%A7%20%23%20%D8%A7%D9%84%D8%BA%D9%88-ZepXGT7om6c.mp4,ZepXGT7om6c,https://www.youtube.com/user/umoerbeen,,,,,,,,,,,,,,,,,,,,,,,
CW_1089,Erbin,عربين,36.365787,33.538893,APPROXIMATE,20/08/2014 00:00:00,Testimony of the Head of the Medical Council in Erbin,شهادة رئيس المجلس الطبي في مدينة عربين,Use of illegal weapons,Sarin Gas,Unified Media Office in Erbin,المكتب الاعلامي الموحد عربين,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/%D8%B4%D9%87%D8%A7%D8%AF%D8%A9%20%D8%B1%D8%A6%D9%8A%D8%B3%20%D8%A7%D9%84%D9%85%D8%AC%D9%84%D8%B3%20%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%20%D9%81%D9%8A%20%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D8%B9%D8%B1%D8%A8%D9%8A%D9%86%20%D9%84%D9%85%D8%AC%D8%B2%D8%B1%D8%A9%20%D8%A7%D9%84%D9%83%D9%8A%D9%85%D8%A7%D9%88%D9%8A%202013%20HD-a1gznSipapg.mp4,a1gznSipapg,https://www.youtube.com/user/umoerbeen,,,,,,,,,,,,,,,,,,,,,,,
CW_1090,Erbin,عربين,36.365787,33.538893,APPROXIMATE,21/08/2013 00:00:00,Child casualty in one of the field hospitals,اسعاف طفل في احدى المشافي الميدانية,Use of illegal weapons,Sarin Gas,Unified Media Office in Erbin,المكتب الاعلامي الموحد عربين,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/%D8%B9%D8%B1%D8%A8%D9%8A%D9%86%20%23%20%D9%85%D8%AD%D8%A7%D9%88%D9%84%D8%A9%20%D8%A3%D9%86%D9%82%D8%A7%D8%B0%20%D8%AD%D9%8A%D8%A7%D8%A9%20%D8%A3%D8%AD%D8%AF%20%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%20%D8%A7%D9%84%D9%85%D8%B5%D8%A7%D8%A8%D9%8A%D9%86%20%D8%A8%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D8%AD%20%D8%A7%D9%84%D9%83%D9%8A%D9%85%D8%A7%D9%88%D9%8A%20%D9%81%D9%8A%20%D8%A7%D8%AD%D8%AF%20%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%81%D9%8A%20%D8%A7%D9%84%D9%85%D9%8A%D8%AF%D8%A7%D9%86%D9%8A%D8%A9%2021%208%202013-NnsNq4DC7II.mp4,NnsNq4DC7II,https://www.youtube.com/user/umoerbeen,,,,,,,,,,,,,,,,,,,,,,,
CW_1091,Erbin,عربين,36.365787,33.538893,APPROXIMATE,21/08/2013 00:00:00,Casualties of chemical attack in Erbin,ضحايا الهجمات الكيماوية على عربين,Use of illegal weapons,Sarin Gas,Unified Media Office in Erbin,المكتب الاعلامي الموحد عربين,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/%D9%85%D8%A4%D8%AB%D8%B1%20%D8%AC%D9%80%D9%80%D9%80%D8%AF%D8%A7%D8%A7%D8%A7%D8%A7%20%20%20%D9%85%D8%AC%D8%B2%D8%B1%D8%A9%20%D8%A7%D9%84%D9%83%D9%8A%D9%85%D9%80%D8%A7%D9%88%D9%8A%20%D9%81%D9%80%D9%8A%20%D8%A7%D9%84%D8%BA%D9%88%D8%B7%D9%80%D8%A9%20%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D9%80%D9%80%D8%A9%20%D9%88%D8%B5%D9%85%D9%80%D8%A9%20%D8%B9%D9%80%D9%80%D8%A7%D8%B1%20%D8%B9%D9%84%D9%80%D9%89%20%D8%AC%D8%A8%D9%8A%D9%80%D9%86%20%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86%D9%8A%D9%80%D8%A9-RVD3yF7qkzE.mp4,RVD3yF7qkzE,https://www.youtube.com/user/umoerbeen,,,,,,,,,,,,,,,,,,,,,,,
CW_1092,Erbin,عربين,36.365787,33.538893,APPROXIMATE,21/08/2013 00:00:00,Dozens of children injured in the chemical attack,إسعاف أطفال أصيبوا لتعرضهم للغازات الكيماوية نتيجة القصف الكيماوي,Use of illegal weapons,Sarin Gas,Unified Media Office in Erbin,المكتب الاعلامي الموحد عربين,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/T000000155.mp4,,https://www.youtube.com/user/umoerbeen,,,,,,,,,,,,,,,,,,,,,,,
CW_1093,Erbin,عربين,36.365787,33.538893,APPROXIMATE,21/08/2013 00:00:00,Casualties of chemical attack,إصابات نتيجة القصف بالسلاح الكيماوي,Use of illegal weapons,Sarin Gas,Unified Media Office in Erbin,المكتب الإعلامي الموحد عربين,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/T000000165.mp4,,https://www.youtube.com/user/umoerbeen,,,,,,,,,,,,,,,,,,,,,,,
CW_1094,Halfaya,حلفايا,36.604177,35.261419,APPROXIMATE,27/07/2014 00:00:00,Casualties of the chemical attack,إسعاف أحد عناصر الجيش السوري الحر نتيجة الاصابة بغاز الكلور,Use of illegal weapons,Chlorine Gas,Second Hospital in Hamah Suburb,المشفى الميداني الثاني ريف حماه,http://syriantechies.com/files/videoapiresults/second_fieled_hospital_hamah_suburbs/%D8%A7%D9%84%D9%85%D8%B4%D9%81%D9%89%20%D8%A7%D9%84%D9%85%D9%8A%D8%AF%D8%A7%D9%86%D9%8A%20%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%20%D9%81%D9%8A%20%D8%B1%D9%8A%D9%81%20%D8%AD%D9%85%D8%A7%D9%87%20%D8%A5%D8%B3%D8%B9%D8%A7%D9%81%20%D8%A3%D8%AD%D8%AF%20%D8%B9%D9%86%D8%A7%D8%B5%D8%B1%20%D8%A7%D9%84%D8%AC%D9%8A%D8%B4%20%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%20%D8%A7%D9%84%D8%AD%D8%B1%20%D9%86%D8%AA%D9%8A%D8%AC%D8%A9%20%D8%A5%D8%B5%D8%A7%D8%A8%D8%AA%D9%87%D9%85%20%D9%81%D9%8A%20%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B13-k83fzDHUoh8.mp4,k83fzDHUoh8,https://www.youtube.com/channel/UCdOaT4GKsUTkkUNsSnvEELA,,,,,,,,,,,,,,,,,,,,,,,
CW_1095,Halfaya,حلفايا,36.604177,35.261419,APPROXIMATE,27/07/2014 00:00:00,Casualties of the chemical attack,إسعاف أحد عناصر الجيش السوري الحر نتيجة الاصابة بغاز الكلور,Use of illegal weapons,Chlorine Gas,Second Hospital in Hamah Suburb,المشفى الميداني الثاني ريف حماه,http://syriantechies.com/files/videoapiresults/second_fieled_hospital_hamah_suburbs/%D8%A7%D9%84%D9%85%D8%B4%D9%81%D9%89%20%D8%A7%D9%84%D9%85%D9%8A%D8%AF%D8%A7%D9%86%D9%8A%20%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%20%D9%81%D9%8A%20%D8%B1%D9%8A%D9%81%20%D8%AD%D9%85%D8%A7%D9%87%20%D8%A5%D8%B3%D8%B9%D8%A7%D9%81%20%D8%A3%D8%AD%D8%AF%20%D8%B9%D9%86%D8%A7%D8%B5%D8%B1%20%D8%A7%D9%84%D8%AC%D9%8A%D8%B4%20%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%20%D8%A7%D9%84%D8%AD%D8%B1%20%D9%86%D8%AA%D9%8A%D8%AC%D8%A9%20%D8%A5%D8%B5%D8%A7%D8%A8%D8%AA%D9%87%D9%85%20%D9%81%D9%8A%20%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B15-M3s3aEknsnU.mp4,M3s3aEknsnU,https://www.youtube.com/channel/UCdOaT4GKsUTkkUNsSnvEELA,,,,,,,,,,,,,,,,,,,,,,,
CW_1096,Halfaya,حلفايا,36.604177,35.261419,APPROXIMATE,27/07/2014 00:00:00,Casualties of the chemical attack,إسعاف أحد عناصر الجيش السوري الحر نتيجة الاصابة بغاز الكلور,Use of illegal weapons,Chlorine Gas,Second Hospital in Hamah Suburb,المشفى الميداني الثاني ريف حماه,http://syriantechies.com/files/videoapiresults/second_fieled_hospital_hamah_suburbs/%D8%A7%D9%84%D9%85%D8%B4%D9%81%D9%89%20%D8%A7%D9%84%D9%85%D9%8A%D8%AF%D8%A7%D9%86%D9%8A%20%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%20%D9%81%D9%8A%20%D8%B1%D9%8A%D9%81%20%D8%AD%D9%85%D8%A7%D9%87%20%D8%A5%D8%B3%D8%B9%D8%A7%D9%81%20%D8%A3%D8%AD%D8%AF%20%D8%B9%D9%86%D8%A7%D8%B5%D8%B1%20%D8%A7%D9%84%D8%AC%D9%8A%D8%B4%20%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%20%D8%A7%D9%84%D8%AD%D8%B1%202014_07_27-JU4TGg48HIg.mp4,JU4TGg48HIg,https://www.youtube.com/channel/UCdOaT4GKsUTkkUNsSnvEELA,,,,,,,,,,,,,,,,,,,,,,,
CW_1097,Halfaya,حلفايا,36.604177,35.261419,APPROXIMATE,27/07/2014 00:00:00,Casualties of the chemical attack,إسعاف أحد عناصر الجيش السوري الحر نتيجة الاصابة بغاز الكلور,Use of illegal weapons,Chlorine Gas,Second Hospital in Hamah Suburb,المشفى الميداني الثاني ريف حماه,http://syriantechies.com/files/videoapiresults/second_fieled_hospital_hamah_suburbs/zg2sQpv5OQk%D8%A7%D9%84%D9%85%D8%B4%D9%81%D9%89%20%D8%A7%D9%84%D9%85%D9%8A%D8%AF%D8%A7%D9%86%D9%8A%20%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%20%D9%81%D9%8A%20%D8%B1%D9%8A%D9%81%20%D8%AD%D9%85%D8%A7%D9%87%20%D8%A5%D8%B3%D8%B9%D8%A7%D9%81%20%D8%A3%D8%AD%D8%AF%20%D8%B9%D9%86%D8%A7%D8%B5%D8%B1%20%D8%A7%D9%84%D8%AC%D9%8A%D8%B4%20%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%20%D8%A7%D9%84%D8%AD%D8%B1%20%D9%86%D8%AA%D9%8A%D8%AC%D8%A9%20%D8%A5%D8%B5%D8%A7%D8%A8%D8%AA%D9%87%D9%85%20%D9%81%D9%8A%20%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1.mp4,zg2sQpv5OQk,https://www.youtube.com/channel/UCdOaT4GKsUTkkUNsSnvEELA,,,,,,,,,,,,,,,,,,,,,,,
CW_1098,Halfaya,حلفايا,36.604177,35.261419,APPROXIMATE,29/08/2014 00:00:00,One of the doctors talking about injuries,لقاء مع احدى الاطباء يتحدث عن حالات الاحتراق,Use of illegal weapons,UnKnown,Shaam Network S.N.N,شبكة شام الاخبارية,http://syriantechies.com/files/videoapiresults/ShaamNetwork_S.N.N/26EQYs8EdGM%D8%B4%D8%A7%D9%85%20%D8%B1%D9%8A%D9%81%20%D8%AD%D9%85%D8%A7%D8%A9%20%D9%84%D9%82%D8%A7%D8%A1%20%D9%85%D8%B9%20%D8%A7%D8%AD%D8%AF%D9%89%20%D8%A7%D9%84%D8%A7%D8%B7%D8%A8%D8%A7%D8%A1%20%D9%8A%D8%AA%D8%AD%D8%AF%D8%AB%20%D8%B9%D9%86%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%82%20%D8%AC%D8%B1%D8%A7%D8%A1%20%D8%A7%D9%84%D9%85%D9%88%D8%A7%D8%AF%20%D8%A7%D9%84%D8%BA%D8%B1%D9%8A%D8%A8%D8%A9%20%D8%A7%D9%84%D8%AA%D9%8A%20%D8%AA%D9%85%20%D8%A7%D9%84%D9%82%D9%87%D8%A7%2029%208%20201.mp4,26EQYs8EdGM,https://www.youtube.com/channel/UCHk32FBOnL8E7ehkDfGMh4Q,,,,,,,,,,,,,,,,,,,,,,,
CW_1099,Halfaya,حلفايا,36.604177,35.261419,APPROXIMATE,29/08/2014 00:00:00,Testimony of member of rebel engineering battalion,لقاء مع احد عناصر كتيبة الهندسة يتحدث عن مواد غريبة القها الطيران المروحي السوري,Use of illegal weapons,UnKnown,Shaam Network S.N.N,شبكة شام الاخبارية,http://syriantechies.com/files/videoapiresults/ShaamNetwork_S.N.N/eNQZertZdXs%D8%B4%D8%A7%D9%85%20%D8%B1%D9%8A%D9%81%20%D8%AD%D9%85%D8%A7%D8%A9%20%D9%84%D9%82%D8%A7%D8%A1%20%D9%85%D8%B9%20%D8%A7%D8%AD%D8%AF%20%D8%B9%D9%86%D8%A7%D8%B5%D8%B1%20%D9%83%D8%AA%D9%8A%D8%A8%D8%A9%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D8%A9%20%D9%8A%D8%AA%D8%AD%D8%AF%D8%AB%20%D8%B9%D9%86%20%D9%85%D9%88%D8%A7%D8%AF%20%D8%BA%D8%B1%D9%8A%D8%A8%D8%A9%20%D8%A7%D9%84%D9%82%D9%87%D8%A7%20%D8%A7%D9%84%D8%B7%D9%8A%D8%B1%D8%A7%D9%86%20%D8%A7%D9%84%D9%85%D8%B1%D9%88%D8%AD%D9%8A%2029%208%202014.mp4,eNQZertZdXs,https://www.youtube.com/channel/UCHk32FBOnL8E7ehkDfGMh4Q,,,,,,,,,,,,,,,,,,,,,,,
CW_1100,Harasta,حرستا,36.36672,33.566963,APPROXIMATE,21/08/2013 00:00:00,Casualty of the chemical attack,اصابة شاب نتيجة القصف الكيماوي,Use of illegal weapons,Sarin Gas,Amjd Hasan who is a citizen journalist in Harasta Media Center,أمجد حسن مراسل المكتب الإعلامي في حرستا,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/حرستا%20_%20الإختلاجات%20نتيجة%20القصف%20الكيماوي%20على%20إحدى%20الإصابات21-8-2013-FAIvWw-Mt7k.mp4,FAIvWw-Mt7k,https://www.youtube.com/user/HarastaVideos,,,,,,,,,,,,,,,,,,,,,,,
CW_1101,Harasta,حرستا,36.36672,33.566963,APPROXIMATE,21/08/2013 00:00:00,Testimony of one of the injured,مصاب بالغازات الكيماوية التي سقطت على الغوطة الشرقية. يتكلم المصاب عن الحالة التي يشعربها بعد الإصابة من غباش في الرؤيا وأعراض التعرض للكيماوي,Use of illegal weapons,Sarin Gas,Amjd Hasan who is a citizen journalist in Harasta Media Center,أمجد حسن مراسل المكتب الإعلامي في حرستا,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/T000000148.mp4,,https://www.youtube.com/user/HarastaVideos/,,,,,,,,,,,,,,,,,,,,,,,
CW_1102,Harasta,حرستا,36.36672,33.566963,APPROXIMATE,21/08/2013 00:00:00,Women and children injured by the chemical attack,الإصابات في صفوف النساء و الأطفال نتيجة القصف بالكيماوي وطفلة تشرح ما تشعر به من أعراض,Use of illegal weapons,Sarin Gas,Amjd Hasan who is a citizen journalist in Harasta Media Center,أمجد حسن مراسل المكتب الإعلامي في حرستا,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/T000000148.mp4,,https://www.youtube.com/user/HarastaVideos/,,,,,,,,,,,,,,,,,,,,,,,
CW_1103,Harasta,حرستا,36.36672,33.566963,APPROXIMATE,21/08/2013 00:00:00,Casualties of the chemical attack in Harasta medical office,استقبال المصابين بالغاز الكيماوي في المكتب الطبي لمدينة حرستا,Use of illegal weapons,Sarin Gas,Amjd Hasan who is a citizen journalist in Harasta Media Center,أمجد حسن مراسل المكتب الإعلامي في حرستا,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/T000000154.mp4,,https://www.youtube.com/user/HarastaVideos/,,,,,,,,,,,,,,,,,,,,,,,
CW_1104,Harasta,حرستا,36.36672,33.566963,APPROXIMATE,21/08/2013 00:00:00,Body of one of the victims of the chemical attack in Harasta medical office.,أثار التعرض للغاز الكيماوي على جسم المتوفي الموجود في المكتب الطبي لمدينة حرستا.,Use of illegal weapons,Sarin Gas,Amjd Hasan who is a citizen journalist in Harasta Media Center,أمجد حسن مراسل المكتب الإعلامي في حرستا,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/T000000159.mp4,,https://www.youtube.com/user/HarastaVideos/,,,,,,,,,,,,,,,,,,,,,,,
CW_1105,Harasta,حرستا,36.36672,33.566963,APPROXIMATE,21/08/2013 00:00:00,Body of one of the victims of the chemical attack in Harasta medical office.,أثار الإصابة بالغاز الكيماوي على مصاب شاب. يلاحظ تضيق الحدقات لدى المصابين وخروج سائل يغطي العينين. فحص الشاب في المكتب الطبي لمدينة حرستا. ,Use of illegal weapons,Sarin Gas,Amjd Hasan who is a citizen journalist in Harasta Media Center,أمجد حسن مراسل المكتب الإعلامي في حرستا,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/T000000160.mp4,,https://www.youtube.com/user/HarastaVideos/,,,,,,,,,,,,,,,,,,,,,,,
CW_1106,Harithan,حريتان,37.0838783,36.287871,APPROXIMATE,15/03/2015 00:00:00,Place of impact of the barrel bombs that contains chemical gas,سقوط برميل متفجر يحتوي على مادة الكلور,Use of illegal weapons,Chlorine Gas,Media activist Yassin Abu Raed from Anadan media Center,الناشط ياسين ابو رائد من المكتب الإعلامي في عندان,http://syriantechies.com/files/videoapiresults/Yassin_AbuRaed_aleppo/%D9%82%D8%A8%D8%B1%20%D8%A7%D9%84%D8%A3%D9%86%D9%83%D9%84%D8%B2%D9%8A%20-%20%D8%B3%D9%82%D9%88%D8%B7%20%D8%A8%D8%B1%D9%85%D9%8A%D9%84%20%D9%85%D8%AA%D9%81%D8%AC%D8%B1%20%D9%8A%D8%AD%D8%AA%D9%88%D9%8A%20%D8%B9%D9%84%D9%89%20%D9%85%D8%A7%D8%AF%D8%A9%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1-3DqzR-47Ou0.mp4,3DqzR-47Ou0,https://www.youtube.com/channel/UCQNi0QJe7rWHmZwsK10fBVg,,,,,,,,,,,,,,,,,,,,,,,
CW_1107,Hazzah,حزة,36.3647745,33.5188698,APPROXIMATE,21/08/2013 00:00:00,Casualty of chemical attack,ضحايا الهجمات الكيماوية,Use of illegal weapons,Sarin Gas,Coordinating Hazzeh,تنسيقية حزة,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/%D9%85%D8%AC%D8%B2%D8%B1%D8%A9%20%D8%A7%D9%84%D9%83%D9%8A%D9%85%D8%A7%D9%88%D9%8A21-8-2013-k8gIvedK5k0.mp4,k8gIvedK5k0,https://www.youtube.com/channel/UCocToVgcZSVozEfjh1ucvFw,,,,,,,,,,,,,,,,,,,,,,,
CW_1108,Jarjanaz,جرجناز,36.784644,35.617955,APPROXIMATE,21/04/2014 00:00:00,More than a hundred casualties of the chemical attack arrived to the fieled hospital in jarjanaz as a result og the chemical attack on Talmenes,وصول أكثر من مئة إصابة إلى المستشفى الميداني في جرجناز نتيجة القصف الكيماوي على بلدة تلمنس,Use of illegal weapons,Chlorine Gas,Citizen reporter Mohamed Hasan al-Dagem,محمد حسن الدغيم,http://syriantechies.com/files/videoapiresults/Citizen%20reporter%20Mohamed_Hasan_AlDagem/%D9%88%D8%B5%D9%88%D9%84%20%D8%A7%D9%83%D8%AB%D8%B1%20%D9%85%D9%86%20%D9%85%D8%A6%D8%A9%20%D8%A7%D8%B5%D8%A7%D8%A8%D8%A9%20%D8%A7%D9%84%D9%89%20%D8%A7%D9%84%D9%85%D8%B4%D9%81%D9%89%20%D8%A7%D9%84%D9%85%D9%8A%D8%AF%D8%A7%D9%86%D9%8A%20%D9%81%D9%8A%20%D8%AC%D8%B1%D8%AC%D9%86%D8%A7%D8%B2%20%D9%86%D8%AA%D9%8A%D8%AC%D8%A9%20%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81%20%D8%A8%D9%84%D8%AF%D8%A9%20%D8%AA%D9%84%D9%85%D9%86%D8%B3%20%D8%A8%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9-EFY3qw3YBNE.mp4,EFY3qw3YBNE,https://www.youtube.com/channel/UCHZRjSu3L6cq3DhAqFZjuMA,,,,,,,,,,,,,,,,,,,,,,,
CW_1109,Jobar,جوبر,36.336808,33.531162,APPROXIMATE,20/08/2014 00:00:00,Casualties of the chemical attack,إصابات نتيجة القصف بالسلاح الكيماوي,Use of illegal weapons,Sarin Gas,Al-Habib almustafa brigade,ألوية الحبيب المصطفى,http://syriantechies.com/files/videoapiresults/alhabib_albustafa_brigade/tm8segf3THY%D8%AC%D8%A8%D9%87%D8%A9%20%D8%AC%D9%88%D8%A8%D8%B1%20%7c%7c%20%D8%A7%D9%84%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE%20%D9%8A%D8%B9%D9%8A%D8%AF%20%D9%86%D9%81%D8%B3%D9%87%20%D9%82%D9%88%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A7%D8%B3%D8%AF%20%D8%AA%D8%B3%D8%AA%D9%87%D8%AF%D9%81%20%D8%AC%D9%88%D8%A8%D8%B1%20%D8%A8%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%20%D9%81%D9%8A%20%D8%B0%D9%83%D8%B1%D9%89%20%D8%A7%D9%84%D9%85%D8%AC%D8%B2%D8%B1%D8%A9%20%D8%A7%D9%84%D9%83%D8%A8%D8%B1%D9%89.mp4,tm8segf3THY7,https://www.youtube.com/user/alhabibalmustafa,,,,,,,,,,,,,,,,,,,,,,,
CW_1110,Jobar,جوبر,36.336808,33.531162,APPROXIMATE,21/08/2013 00:00:00,Casualties of the chemical attack in Jobar,يظهر الفيديو ضحايا القصف الكيماوي في جوبر بريف دمشق,Use of illegal weapons,Sarin Gas,HAMMORIAFOREVER who is a citizen journalist from the united media offices in Eastern Ghouta,مراسل من اتحاد المكاتب الإعلامية في الغوطة الشرقية,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/T000000125.mp4,,https://www.youtube.com/user/HAMMORIAFOREVER/,,,,,,,,,,,,,,,,,,,,,,,
CW_1111,Jobar,جوبر,36.336808,33.531162,APPROXIMATE,21/08/2013 00:00:00,"Casualties of the chemical attack in Jobar, including children",يظهر الفيديو ضحايا أطفال، وشبان بسبب تعرضعم للغازات السامة نتيجة القصف الكيماوي على جوبر,Use of illegal weapons,Sarin Gas,HAMMORIAFOREVER who is a citizen journalist from the united media offices in Eastern Ghouta,مراسل من اتحاد المكاتب الإعلامية في الغوطة الشرقية,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/T000000130.mp4,,https://www.youtube.com/user/HAMMORIAFOREVER/,,,,,,,,,,,,,,,,,,,,,,,
CW_1112,Jobar,جوبر,36.336808,33.531162,APPROXIMATE,21/08/2013 00:00:00,"Casualties of the chemical attack in Jobar, including child",حالات اختناق لأطفال نتيجة تعرضهم للإصابة بالغاز الكيماوي,Use of illegal weapons,Sarin Gas,HAMMORIAFOREVER who is a citizen journalist from the united media offices in Eastern Ghouta,مراسل من اتحاد المكاتب الإعلامية في الغوطة الشرقية,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/T000000128.mp4,,https://www.youtube.com/user/HAMMORIAFOREVER/,,,,,,,,,,,,,,,,,,,,,,,
CW_1113,Jobar,جوبر,36.336808,33.531162,APPROXIMATE,21/08/2013 00:00:00,"Casualties of the chemical attack in Jobar, including women and children",يظهر الفيديو ضحايا أطفال، نساء وشبان بسبب تعرضعم للغازات السامة نتيجة القصف الكيماوي,Use of illegal weapons,Sarin Gas,"Hamouda Syria, citizen journalist in Jobar",مراسل ميداني حمودة سوريا,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/T000000126.mp4,,https://www.youtube.com/user/princesyria100/,,,,,,,,,,,,,,,,,,,,,,,
CW_1114,Jobar,جوبر,36.336808,33.531162,APPROXIMATE,21/08/2013 00:00:00,"Casualties of the chemical attack in Jobar, including women and children",يظهر الفيديو ضحايا أطفال، وشبان بسبب تعرضعم للغازات السامة نتيجة القصف الكيماوي,Use of illegal weapons,Sarin Gas,"Hamouda Syria, citizen journalist in Jobar",مراسل ميداني حمودة سوريا,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/T000000127.mp4,,https://www.youtube.com/user/princesyria100/,,,,,,,,,,,,,,,,,,,,,,,
CW_1115,Jobar,جوبر,36.336808,33.531162,APPROXIMATE,21/08/2013 00:00:00,"Casualties of the chemical attack in Jobar, including children",يظهر الفيديو ضحايا أطفال، وشبان بسبب تعرضعم للغازات السامة نتيجة القصف الكيماوي على جوبر,Use of illegal weapons,Sarin Gas,"Hamouda Syria, citizen journalist in Jobar",مراسل ميداني حمودة سوريا,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/T000000129.mp4,,https://www.youtube.com/user/princesyria100/,,,,,,,,,,,,,,,,,,,,,,,
CW_1116,Jobar,جوبر,36.336808,33.531162,APPROXIMATE,21/08/2013 00:00:00,Casualties of the chemical attack including children,إصابة أطفال و مدنيين جراء القصف الكيماوي,Use of illegal weapons,Sarin Gas,Jobar Media Center,المكتب الإعلامي في جوبر,http://syriantechies.com/files/chemicalweapons/Damascus%20Countryside/دمشق%20جوبر%20إصابة%20أطفال%20و%20مدنيين%20جراء%20استخدام%20الكيماوي%20فجر%20اليوم%2021%2008%202013-x2snJA2WM0s.mp4,x2snJA2WM0s,https://www.youtube.com/channel/UCUMscJjw6P0TzdBiEb-Xl6g,,,,,,,,,,,,,,,,,,,,,,,
