unique_event_ID,location_name,location_name_ar,geo_longitude,geo_latitude,geo_accuracy,date_time,event_summary,event_summary_ar,type_of_violation,weapons_used,sources,sources_ar,embedded_videos,youtube_id_video,url_links,photos,files,number_1: *RENAME*,number_2: *RENAME*,number_3: *RENAME*,number_4: *RENAME*,number_5: *RENAME*,tag_1: *RENAME*,tag_2: *RENAME*,tag_3: *RENAME*,tag_4: *RENAME*,tag_5: *RENAME*,boolean_1: *RENAME*,boolean_2: *RENAME*,boolean_3: *RENAME*,boolean_4: *RENAME*,boolean_5: *RENAME*,Column,Column2,Column3,Column4,media_available,COMMENTS / QUERIES
CW_1162,Talmenes,تلمنس,36.7396118,35.6383733,APPROXIMATE,21/04/2014 12:00:00,Casualties of the chemical attack, حالات الاختناق التي وصلت الى مشفى جرجناز نتيجة استهداف بلدة تلمنس بالغازات السامة,Use of illegal weapons,,Masarat,مسارات,https://www.youtube.com/channel/UCcoIEayWZheoy1I54QUf0Pw,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%a5%d8%af%d9%84%d8%a8%20%20-%20%d8%ad%d8%a7%d9%84%d8%a7%d8%aa%20%d8%a7%d9%84%d8%a7%d8%ae%d8%aa%d9%86%d8%a7%d9%82%20%d8%a7%d9%84%d8%aa%d9%8a%20%d9%88%d8%b5%d9%84%d8%aa%20%d8%a7%d9%84%d9%89%20%d9%85%d8%b4%d9%81%d9%89%20%d8%ac%d8%b1%d8%ac%d9%86%d8%a7%d8%b2%20%d9%86%d8%aa%d9%8a%d8%ac%d8%a9%20%d8%a7%d8%b3%d8%aa%d9%87%d8%af%d8%a7%d9%81%20%d8%a8%d9%84%d8%af%d8%a9%20%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d8%a8%d8%a7%d9%84%d8%ba%d8%a7%d8%b2%d8%a7%d8%aa%20%d8%a7%d9%84%d8%b3%d8%a7%d9%85%d8%a9%2021-4-2014-ojAiE6xXiiU.mp4,ojAiE6xXiiU,,,,,,,,,,,,,,Masarat,مسارات,https://www.youtube.com/channel/UCcoIEayWZheoy1I54QUf0Pw,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%a5%d8%af%d9%84%d8%a8%20%20-%20%d8%ad%d8%a7%d9%84%d8%a7%d8%aa%20%d8%a7%d9%84%d8%a7%d8%ae%d8%aa%d9%86%d8%a7%d9%82%20%d8%a7%d9%84%d8%aa%d9%8a%20%d9%88%d8%b5%d9%84%d8%aa%20%d8%a7%d9%84%d9%89%20%d9%85%d8%b4%d9%81%d9%89%20%d8%ac%d8%b1%d8%ac%d9%86%d8%a7%d8%b2%20%d9%86%d8%aa%d9%8a%d8%ac%d8%a9%20%d8%a7%d8%b3%d8%aa%d9%87%d8%af%d8%a7%d9%81%20%d8%a8%d9%84%d8%af%d8%a9%20%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d8%a8%d8%a7%d9%84%d8%ba%d8%a7%d8%b2%d8%a7%d8%aa%20%d8%a7%d9%84%d8%b3%d8%a7%d9%85%d8%a9%2021-4-2014-ojAiE6xXiiU.mp4,ojAiE6xXiiU,,,,,
CW_1163,Talmenes,تلمنس,36.7396118,35.6383733,APPROXIMATE,21/04/2014 12:00:00,Testimony of one of the ambulance staff about the chemical attack,شهادة أحد كادر الإسعاف في المشفى لما رأى بتلمنس في ضربة الكيماوي,Use of illegal weapons,,Media activist Abu Hassan Moataz Bellah,الناشط الاعلامي أبو حسن المعتز بالله,https://www.youtube.com/user/ABOAWS3148,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%b4%d9%87%d8%a7%d8%af%d8%a9%20%d8%a3%d8%ad%d8%af%20%d9%83%d8%a7%d8%af%d8%b1%20%d8%a7%d9%84%d8%a5%d8%b3%d8%b9%d8%a7%d9%81%20%d9%81%d9%8a%20%d8%a7%d9%84%d9%85%d8%b4%d9%81%d9%89%20%d9%84%d9%85%d8%a7%20%d8%b1%d8%a3%d9%89%20%d8%a8%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d9%81%d9%8a%20%d8%b6%d8%b1%d8%a8%d8%a9%20%d8%a7%d9%84%d9%83%d9%8a%d9%85%d8%a7%d9%88%d9%8a%2021-4-2014%d9%85-nutcQCSf9eQ.mp4,nutcQCSf9eQ,,,,,,,,,,,,,,Media activist Abu Hassan Moataz Bellah,الناشط الاعلامي أبو حسن المعتز بالله,https://www.youtube.com/user/ABOAWS3148,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%b4%d9%87%d8%a7%d8%af%d8%a9%20%d8%a3%d8%ad%d8%af%20%d9%83%d8%a7%d8%af%d8%b1%20%d8%a7%d9%84%d8%a5%d8%b3%d8%b9%d8%a7%d9%81%20%d9%81%d9%8a%20%d8%a7%d9%84%d9%85%d8%b4%d9%81%d9%89%20%d9%84%d9%85%d8%a7%20%d8%b1%d8%a3%d9%89%20%d8%a8%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d9%81%d9%8a%20%d8%b6%d8%b1%d8%a8%d8%a9%20%d8%a7%d9%84%d9%83%d9%8a%d9%85%d8%a7%d9%88%d9%8a%2021-4-2014%d9%85-nutcQCSf9eQ.mp4,nutcQCSf9eQ,,,,,
CW_1164,Talmenes,تلمنس,37.7396118,36.6383733,APPROXIMATE,21/04/2014 03:00:00,"Testimony of Dr. Mohammed Jasri, director of Sadiq Hospital, Talmenas",شهادة مدير مشفى الصديق بتلمنس د محمد الجسري,Use of illegal weapons,,Media activist Abu Hassan Moataz Bellah,الناشط الاعلامي أبو حسن المعتز بالله,https://www.youtube.com/user/ABOAWS3148,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%b4%d9%87%d8%a7%d8%af%d8%a9%20%d9%85%d8%af%d9%8a%d8%b1%20%d9%85%d8%b4%d9%81%d9%89%20%d8%a7%d9%84%d8%b5%d8%af%d9%8a%d9%82%20%d8%a8%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d8%af%20%d9%85%d8%ad%d9%85%d8%af%20%d8%a7%d9%84%d8%ac%d8%b3%d8%b1%d9%8a%2021-4-2014%d9%85-G2pr4x2ZWPk.mp4,G2pr4x2ZWPk,,,,,,,,,,,,,,Media activist Abu Hassan Moataz Bellah,الناشط الاعلامي أبو حسن المعتز بالله,https://www.youtube.com/user/ABOAWS3148,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%b4%d9%87%d8%a7%d8%af%d8%a9%20%d9%85%d8%af%d9%8a%d8%b1%20%d9%85%d8%b4%d9%81%d9%89%20%d8%a7%d9%84%d8%b5%d8%af%d9%8a%d9%82%20%d8%a8%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d8%af%20%d9%85%d8%ad%d9%85%d8%af%20%d8%a7%d9%84%d8%ac%d8%b3%d8%b1%d9%8a%2021-4-2014%d9%85-G2pr4x2ZWPk.mp4,G2pr4x2ZWPk,,,,,
CW_1165,Talmenes,تلمنس,36.7396118,35.6383733,APPROXIMATE,21/04/2014 03:00:00,Place of impact of the barrel bomb,مكان سقوط البرميل الذي حمل غاز الكلور بتلمنس,Use of illegal weapons,,Media activist Abu Hassan Moataz Bellah,الناشط الاعلامي أبو حسن المعتز بالله,https://www.youtube.com/user/ABOAWS3148,http://syriantechies.com/files/chemicalweapons/Idlib/%d9%85%d9%83%d8%a7%d9%86%20%d8%b3%d9%82%d9%88%d8%b7%20%d8%a7%d9%84%d8%a8%d8%b1%d9%85%d9%8a%d9%84%20%d8%a7%d9%84%d8%b0%d9%8a%20%d8%ad%d9%85%d9%84%20%d8%ba%d8%a7%d8%b2%20%d8%a7%d9%84%d9%83%d9%84%d9%88%d8%b1%20%d8%a8%d8%aa%d9%84%d9%85%d9%86%d8%b321%20-%204%20-%202014%d9%85-s3cpnzq_qGM.mp4,s3cpnzq_qGM,,,,,,,,,,,,,,Media activist Abu Hassan Moataz Bellah,الناشط الاعلامي أبو حسن المعتز بالله,https://www.youtube.com/user/ABOAWS3148,http://syriantechies.com/files/chemicalweapons/Idlib/%d9%85%d9%83%d8%a7%d9%86%20%d8%b3%d9%82%d9%88%d8%b7%20%d8%a7%d9%84%d8%a8%d8%b1%d9%85%d9%8a%d9%84%20%d8%a7%d9%84%d8%b0%d9%8a%20%d8%ad%d9%85%d9%84%20%d8%ba%d8%a7%d8%b2%20%d8%a7%d9%84%d9%83%d9%84%d9%88%d8%b1%20%d8%a8%d8%aa%d9%84%d9%85%d9%86%d8%b321%20-%204%20-%202014%d9%85-s3cpnzq_qGM.mp4,s3cpnzq_qGM,,,,,
CW_1166,Talmenes,تلمنس,38.7396118,37.6383733,APPROXIMATE,21/04/2014 12:00:00,Report on the chemical attack,قصف بالكلور على بلدة تلمنس,Use of illegal weapons,,Namr Jarjanaz,نمر جرجناز,https://www.youtube.com/channel/UCjcAt3rvi0db_ZSA7fu8BtQ,http://syriantechies.com/files/chemicalweapons/Idlib/%d9%82%d8%b5%d9%81%20%d8%a8%d8%a7%d9%84%d9%83%d9%84%d9%88%d8%b1%20%d8%b9%d9%84%d9%89%20%d8%a8%d9%84%d8%af%d8%a9%20%d8%aa%d9%84%d9%85%d9%86%d8%b3-HEnqQ59A0yY.mp4,HEnqQ59A0yY,,,,,,,,,,,,,,Namr Jarjanaz,نمر جرجناز,https://www.youtube.com/channel/UCjcAt3rvi0db_ZSA7fu8BtQ,http://syriantechies.com/files/chemicalweapons/Idlib/%d9%82%d8%b5%d9%81%20%d8%a8%d8%a7%d9%84%d9%83%d9%84%d9%88%d8%b1%20%d8%b9%d9%84%d9%89%20%d8%a8%d9%84%d8%af%d8%a9%20%d8%aa%d9%84%d9%85%d9%86%d8%b3-HEnqQ59A0yY.mp4,HEnqQ59A0yY,,,,,
CW_1167,Talmenes,تلمنس,36.7396118,35.6383733,APPROXIMATE,21/04/2014 12:00:00,Casualties of the chemical attack, حالات الاختناق في المشفى الميداني نتيجة سقوط برميل متفجر يحوي غازات سامة,Use of illegal weapons,,SMART News Agency,وكالة سمارت للأنباء,https://www.youtube.com/user/SmartNewsAgency,http://syriantechies.com/files/chemicalweapons/Idlib/%D8%B3%D9%85%D8%A7%D8%B1%D8%AA%20%D8%A7%D8%AF%D9%84%D8%A8%20%D8%AA%D9%84%D9%85%D9%86%D8%B3%20%D8%B1%D8%B5%D8%AF%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%81%D9%8A%20%D8%A7%D9%84%D9%85%D8%B4%D9%81%D9%89%20%D8%A7%D9%84%D9%85%D9%8A%D8%AF%D8%A7%D9%86%D9%8A%20%D9%86%D8%AA%D9%8A%D8%AC%D8%A9%20%D8%B3%D9%82%D9%88%D8%B7%20%D8%A8%D8%B1%D9%85%D9%8A%D9%84%20%D9%85%D8%AA%D9%81%D8%AC%D8%B1%20%D9%8A%D8%AD%D9%88%D9%8A%20%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%B3%D8%A7%D9%85%D8%A9%2021%204%202-u9qU0_pwotM.mp4,u9qU0_pwotM,,,,,,,,,,,,,,SMART News Agency,وكالة سمارت للأنباء,https://www.youtube.com/user/SmartNewsAgency,http://syriantechies.com/files/chemicalweapons/Idlib/%D8%B3%D9%85%D8%A7%D8%B1%D8%AA%20%D8%A7%D8%AF%D9%84%D8%A8%20%D8%AA%D9%84%D9%85%D9%86%D8%B3%20%D8%B1%D8%B5%D8%AF%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%81%D9%8A%20%D8%A7%D9%84%D9%85%D8%B4%D9%81%D9%89%20%D8%A7%D9%84%D9%85%D9%8A%D8%AF%D8%A7%D9%86%D9%8A%20%D9%86%D8%AA%D9%8A%D8%AC%D8%A9%20%D8%B3%D9%82%D9%88%D8%B7%20%D8%A8%D8%B1%D9%85%D9%8A%D9%84%20%D9%85%D8%AA%D9%81%D8%AC%D8%B1%20%D9%8A%D8%AD%D9%88%D9%8A%20%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%B3%D8%A7%D9%85%D8%A9%2021%204%202-u9qU0_pwotM.mp4,u9qU0_pwotM,,,,,
CW_1168,Talmenes,تلمنس,37.7396118,36.6383733,APPROXIMATE,21/04/2014 12:00:00,Casualties of the chemical attack, قصف على المدينة بالغازات السامة ومحاولة اسعاف الجرحى,Use of illegal weapons,,SMART News Agency,وكالة سمارت للأنباء,https://www.youtube.com/user/SmartNewsAgency,http://syriantechies.com/files/chemicalweapons/Idlib/%D8%B3%D9%85%D8%A7%D8%B1%D8%AA%20%D8%A7%D8%AF%D9%84%D8%A8%20%D8%AA%D9%84%D9%85%D9%86%D8%B3%20%D9%82%D8%B5%D9%81%20%D8%B9%D9%84%D9%89%20%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D8%A8%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%20%D9%88%D9%85%D8%AD%D8%A7%D9%88%D9%84%D8%A9%20%D8%A7%D8%B3%D8%B9%D8%A7%D9%81%20%D8%A7%D9%84%D8%AC%D8%B1%D8%AD%D9%89%2021%204%202014-7JdVpmExt_E.mp4,7JdVpmExt_E,,,,,,,,,,,,,,SMART News Agency,وكالة سمارت للأنباء,https://www.youtube.com/user/SmartNewsAgency,http://syriantechies.com/files/chemicalweapons/Idlib/%D8%B3%D9%85%D8%A7%D8%B1%D8%AA%20%D8%A7%D8%AF%D9%84%D8%A8%20%D8%AA%D9%84%D9%85%D9%86%D8%B3%20%D9%82%D8%B5%D9%81%20%D8%B9%D9%84%D9%89%20%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D8%A8%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%20%D9%88%D9%85%D8%AD%D8%A7%D9%88%D9%84%D8%A9%20%D8%A7%D8%B3%D8%B9%D8%A7%D9%81%20%D8%A7%D9%84%D8%AC%D8%B1%D8%AD%D9%89%2021%204%202014-7JdVpmExt_E.mp4,7JdVpmExt_E,,,,,
CW_1169,Talmenes,تلمنس,38.7396118,37.6383733,APPROXIMATE,21/04/2014 02:00:00,Child casualties of the chemical attack,محاولة اسعاف الاطفال الذين تعرضوا للغازات السامة,Use of illegal weapons,,SMART News Agency,وكالة سمارت للأنباء,https://www.youtube.com/user/SmartNewsAgency,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%b3%d9%85%d8%a7%d8%b1%d8%aa%20%d8%a7%d8%af%d9%84%d8%a8%20%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d9%85%d8%ad%d8%a7%d9%88%d9%84%d8%a9%20%d8%a7%d8%b3%d8%b9%d8%a7%d9%81%20%d8%a7%d9%84%d8%a7%d8%b7%d9%81%d8%a7%d9%84%20%d8%a7%d9%84%d8%b0%d9%8a%d9%86%20%d8%aa%d8%b9%d8%b1%d8%b6%d9%88%d8%a7%20%d9%84%d9%84%d8%ba%d8%a7%d8%b2%d8%a7%d8%aa%20%d8%a7%d9%84%d8%b3%d8%a7%d9%85%d8%a9%2021%204%202014-oBpE7bYBhd8.mp4,oBpE7bYBhd8,,,,,,,,,,,,,,SMART News Agency,وكالة سمارت للأنباء,https://www.youtube.com/user/SmartNewsAgency,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%b3%d9%85%d8%a7%d8%b1%d8%aa%20%d8%a7%d8%af%d9%84%d8%a8%20%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d9%85%d8%ad%d8%a7%d9%88%d9%84%d8%a9%20%d8%a7%d8%b3%d8%b9%d8%a7%d9%81%20%d8%a7%d9%84%d8%a7%d8%b7%d9%81%d8%a7%d9%84%20%d8%a7%d9%84%d8%b0%d9%8a%d9%86%20%d8%aa%d8%b9%d8%b1%d8%b6%d9%88%d8%a7%20%d9%84%d9%84%d8%ba%d8%a7%d8%b2%d8%a7%d8%aa%20%d8%a7%d9%84%d8%b3%d8%a7%d9%85%d8%a9%2021%204%202014-oBpE7bYBhd8.mp4,oBpE7bYBhd8,,,,,
CW_1170,Talmenes,تلمنس,37.7396118,35.6383733,APPROXIMATE,21/04/2014 02:00:00,Child casualties of the chemical attack,هجمات بالغازات السامة على ريف ادلب,Use of illegal weapons,,SMART News Agency,وكالة سمارت للأنباء,https://www.youtube.com/user/SmartNewsAgency,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%b3%d9%85%d8%a7%d8%b1%d8%aa%20%20%d9%87%d8%ac%d9%85%d8%a7%d8%aa%20%d8%a8%d8%a7%d9%84%d8%ba%d8%a7%d8%b2%d8%a7%d8%aa%20%d8%a7%d9%84%d8%b3%d8%a7%d9%85%d8%a9%20%d8%b9%d9%84%d9%89%20%d8%b1%d9%8a%d9%81%20%d8%a7%d8%af%d9%84%d8%a8%20%d8%a7%d9%84%d8%ac%d8%b2%d9%8a%d8%b1%d8%a9%20%d9%85%d8%a8%d8%a7%d8%b4%d8%b1-jOEqrPvhMLU.mp4,jOEqrPvhMLU,,,,,,,,,,,,,,SMART News Agency,وكالة سمارت للأنباء,https://www.youtube.com/user/SmartNewsAgency,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%b3%d9%85%d8%a7%d8%b1%d8%aa%20%20%d9%87%d8%ac%d9%85%d8%a7%d8%aa%20%d8%a8%d8%a7%d9%84%d8%ba%d8%a7%d8%b2%d8%a7%d8%aa%20%d8%a7%d9%84%d8%b3%d8%a7%d9%85%d8%a9%20%d8%b9%d9%84%d9%89%20%d8%b1%d9%8a%d9%81%20%d8%a7%d8%af%d9%84%d8%a8%20%d8%a7%d9%84%d8%ac%d8%b2%d9%8a%d8%b1%d8%a9%20%d9%85%d8%a8%d8%a7%d8%b4%d8%b1-jOEqrPvhMLU.mp4,jOEqrPvhMLU,,,,,
CW_1171,Talmenes,تلمنس,36.7396118,35.6383733,APPROXIMATE,22/04/2014 01:00:00,Report on the chemical attack,العربية الحدث تغطية المركزالإعلامي السوري لاحداث قصف تلمنس بمادة الكلور,Use of illegal weapons,,SMC Center,المركز الأعلامي السوري,https://www.youtube.com/user/syrianmediac,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%a7%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9%20%d8%a7%d9%84%d8%ad%d8%af%d8%ab%20%d8%aa%d8%ba%d8%b7%d9%8a%d8%a9%20%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%d8%a7%d9%84%d8%a5%d8%b9%d9%84%d8%a7%d9%85%d9%8a%20%d8%a7%d9%84%d8%b3%d9%88%d8%b1%d9%8a%20%d9%84%d8%a7%d8%ad%d8%af%d8%a7%d8%ab%20%d9%82%d8%b5%d9%81%20%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d8%a8%d9%85%d8%a7%d8%af%d8%a9%20%d8%a7%d9%84%d9%83%d9%84%d9%88%d8%b1-knzHbjQMCGc.mp4,knzHbjQMCGc,,,,,,,,,,,,,,SMC Center,المركز الأعلامي السوري,https://www.youtube.com/user/syrianmediac,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%a7%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9%20%d8%a7%d9%84%d8%ad%d8%af%d8%ab%20%d8%aa%d8%ba%d8%b7%d9%8a%d8%a9%20%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%d8%a7%d9%84%d8%a5%d8%b9%d9%84%d8%a7%d9%85%d9%8a%20%d8%a7%d9%84%d8%b3%d9%88%d8%b1%d9%8a%20%d9%84%d8%a7%d8%ad%d8%af%d8%a7%d8%ab%20%d9%82%d8%b5%d9%81%20%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d8%a8%d9%85%d8%a7%d8%af%d8%a9%20%d8%a7%d9%84%d9%83%d9%84%d9%88%d8%b1-knzHbjQMCGc.mp4,knzHbjQMCGc,,,,,
CW_1172,Talmenes,تلمنس,37.7396118,36.6383733,APPROXIMATE,21/04/2014 03:00:00,Child casualties of the chemical attack, تلمنس ريف إدلب إصابة الاطفال من القصف بالغازات السامة مادة الكلور,Use of illegal weapons,,"Abu Yasser, citizen journalist with SMC Center",الإعلامي أبو ياسر من المركز الأعلامي السوري,https://www.youtube.com/channel/UCU8rPBND9bhCNeZOdsJUnPg,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%20%d8%a7%d9%84%d8%a5%d8%b9%d9%84%d8%a7%d9%85%d9%8a%20%d8%a7%d9%84%d8%b3%d9%88%d8%b1%d9%8a%20%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d8%b1%d9%8a%d9%81%20%d8%a5%d8%af%d9%84%d8%a8%20%d8%a5%d8%b5%d8%a7%d8%a8%d8%a9%20%d8%a7%d9%84%d8%a7%d8%b7%d9%81%d8%a7%d9%84%20%d9%85%d9%86%20%d8%a7%d9%84%d9%82%d8%b5%d9%81%20%d8%a8%d8%a7%d9%84%d8%ba%d8%a7%d8%b2%d8%a7%d8%aa%20%d8%a7%d9%84%d8%b3%d8%a7%d9%85%d8%a9%20%d9%85%d8%a7%d8%af%d8%a9%20%d8%a7%d9%84%d9%83%d9%84%d9%88%d8%b1-tCXOuk45HTc.mp4,_tCXOuk45HTc,,,,,,,,,,,,,,"Abu Yasser, citizen journalist with SMC Center",الإعلامي أبو ياسر من المركز الأعلامي السوري,https://www.youtube.com/channel/UCU8rPBND9bhCNeZOdsJUnPg,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%20%d8%a7%d9%84%d8%a5%d8%b9%d9%84%d8%a7%d9%85%d9%8a%20%d8%a7%d9%84%d8%b3%d9%88%d8%b1%d9%8a%20%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d8%b1%d9%8a%d9%81%20%d8%a5%d8%af%d9%84%d8%a8%20%d8%a5%d8%b5%d8%a7%d8%a8%d8%a9%20%d8%a7%d9%84%d8%a7%d8%b7%d9%81%d8%a7%d9%84%20%d9%85%d9%86%20%d8%a7%d9%84%d9%82%d8%b5%d9%81%20%d8%a8%d8%a7%d9%84%d8%ba%d8%a7%d8%b2%d8%a7%d8%aa%20%d8%a7%d9%84%d8%b3%d8%a7%d9%85%d8%a9%20%d9%85%d8%a7%d8%af%d8%a9%20%d8%a7%d9%84%d9%83%d9%84%d9%88%d8%b1-tCXOuk45HTc.mp4,_tCXOuk45HTc,,,,,
CW_1173,Talmenes,تلمنس,36.7396118,35.6383733,APPROXIMATE,21/04/2014 03:00:00,Dead animals after the chemical attack,تلمنس ريف إدلب موت الحيوانات من القصف بغازات سامة مادة الكلور,Use of illegal weapons,,"Abu Yasser, citizen journalist with SMC Center",الإعلامي أبو ياسر من المركز الأعلامي السوري,https://www.youtube.com/channel/UCU8rPBND9bhCNeZOdsJUnPg,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%20%d8%a7%d9%84%d8%a5%d8%b9%d9%84%d8%a7%d9%85%d9%8a%20%d8%a7%d9%84%d8%b3%d9%88%d8%b1%d9%8a%20%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d8%b1%d9%8a%d9%81%20%d8%a5%d8%af%d9%84%d8%a8%20%d9%85%d9%88%d8%aa%20%d8%a7%d9%84%d8%ad%d9%8a%d9%88%d8%a7%d9%86%d8%a7%d8%aa%20%d9%85%d9%86%20%d8%a7%d9%84%d9%82%d8%b5%d9%81%20%d8%a8%d8%ba%d8%a7%d8%b2%d8%a7%d8%aa%20%d8%b3%d8%a7%d9%85%d8%a9%20%d9%85%d8%a7%d8%af%d8%a9%20%d8%a7%d9%84%d9%83%d9%84%d9%88%d8%b1-_vgs2ce5dC0.mp4,_vgs2ce5dC0,,,,,,,,,,,,,,"Abu Yasser, citizen journalist with SMC Center",الإعلامي أبو ياسر من المركز الأعلامي السوري,https://www.youtube.com/channel/UCU8rPBND9bhCNeZOdsJUnPg,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%20%d8%a7%d9%84%d8%a5%d8%b9%d9%84%d8%a7%d9%85%d9%8a%20%d8%a7%d9%84%d8%b3%d9%88%d8%b1%d9%8a%20%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d8%b1%d9%8a%d9%81%20%d8%a5%d8%af%d9%84%d8%a8%20%d9%85%d9%88%d8%aa%20%d8%a7%d9%84%d8%ad%d9%8a%d9%88%d8%a7%d9%86%d8%a7%d8%aa%20%d9%85%d9%86%20%d8%a7%d9%84%d9%82%d8%b5%d9%81%20%d8%a8%d8%ba%d8%a7%d8%b2%d8%a7%d8%aa%20%d8%b3%d8%a7%d9%85%d8%a9%20%d9%85%d8%a7%d8%af%d8%a9%20%d8%a7%d9%84%d9%83%d9%84%d9%88%d8%b1-_vgs2ce5dC0.mp4,_vgs2ce5dC0,,,,,
CW_1174,Talmenes,تلمنس,37.7396118,36.6383733,APPROXIMATE,21/04/2014 02:00:00,Casualties of the chemical attack,تلمنس ريف إدلب هلع بين المواطنين من القصف بغازات سامة مادة الكلور,Use of illegal weapons,,"Abu Yasser, citizen journalist with SMC Center",الإعلامي أبو ياسر من المركز الأعلامي السوري,https://www.youtube.com/channel/UCU8rPBND9bhCNeZOdsJUnPg,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%20%d8%a7%d9%84%d8%a5%d8%b9%d9%84%d8%a7%d9%85%d9%8a%20%d8%a7%d9%84%d8%b3%d9%88%d8%b1%d9%8a%20%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d8%b1%d9%8a%d9%81%20%d8%a5%d8%af%d9%84%d8%a8%20%d9%87%d9%84%d8%b9%20%d8%a8%d9%8a%d9%86%20%d8%a7%d9%84%d9%85%d9%88%d8%a7%d8%b7%d9%86%d9%8a%d9%86%20%d9%85%d9%86%20%d8%a7%d9%84%d9%82%d8%b5%d9%81%20%d8%a8%d8%ba%d8%a7%d8%b2%d8%a7%d8%aa%20%d8%b3%d8%a7%d9%85%d8%a9%20%d9%85%d8%a7%d8%af%d8%a9%20%d8%a7%d9%84%d9%83%d9%84%d9%88%d8%b1-egMwCvRiUMw.mp4,egMwCvRiUMw,,,,,,,,,,,,,,"Abu Yasser, citizen journalist with SMC Center",الإعلامي أبو ياسر من المركز الأعلامي السوري,https://www.youtube.com/channel/UCU8rPBND9bhCNeZOdsJUnPg,http://syriantechies.com/files/chemicalweapons/Idlib/%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%20%d8%a7%d9%84%d8%a5%d8%b9%d9%84%d8%a7%d9%85%d9%8a%20%d8%a7%d9%84%d8%b3%d9%88%d8%b1%d9%8a%20%d8%aa%d9%84%d9%85%d9%86%d8%b3%20%d8%b1%d9%8a%d9%81%20%d8%a5%d8%af%d9%84%d8%a8%20%d9%87%d9%84%d8%b9%20%d8%a8%d9%8a%d9%86%20%d8%a7%d9%84%d9%85%d9%88%d8%a7%d8%b7%d9%86%d9%8a%d9%86%20%d9%85%d9%86%20%d8%a7%d9%84%d9%82%d8%b5%d9%81%20%d8%a8%d8%ba%d8%a7%d8%b2%d8%a7%d8%aa%20%d8%b3%d8%a7%d9%85%d8%a9%20%d9%85%d8%a7%d8%af%d8%a9%20%d8%a7%d9%84%d9%83%d9%84%d9%88%d8%b1-egMwCvRiUMw.mp4,egMwCvRiUMw,,,,,
